index;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country;Amount;PurchaseType;PurchaseType2;Year;Year & Invoice
700;536420;22115;Metal Sign Empire Tea;6;2010-12-01 12:03:00;2.95;16583.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536420
701;536420;22969;Homemade Jam Scented Candles;12;2010-12-01 12:03:00;1.45;16583.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536420
702;536423;22619;Set Of 6 Soldier Skittles;4;2010-12-01 12:08:00;3.75;18085.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536423
703;536423;21481;Fawn Blue Hot Water Bottle;6;2010-12-01 12:08:00;2.95;18085.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536423
704;536423;22632;Hand Warmer Red Retrospot;12;2010-12-01 12:08:00;2.1;18085.0;United Kingdom;25.200000000000003;Low Value;Low Value;2010;2010 | 536423
705;536423;22837;Hot Water Bottle Babushka ;8;2010-12-01 12:08:00;4.65;18085.0;United Kingdom;37.2;Low Value;Low Value;2010;2010 | 536423
706;536423;21479;White Skull Hot Water Bottle ;8;2010-12-01 12:08:00;3.75;18085.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536423
707;536423;21485;Retrospot Heart Hot Water Bottle;8;2010-12-01 12:08:00;4.95;18085.0;United Kingdom;39.6;Low Value;Low Value;2010;2010 | 536423
708;536423;84029E;Red Woolly Hottie White Heart.;8;2010-12-01 12:08:00;3.75;18085.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536423
709;536423;22111;Scottie Dog Hot Water Bottle;16;2010-12-01 12:08:00;4.95;18085.0;United Kingdom;79.2;High Value;Med Value;2010;2010 | 536423
710;536423;22113;Grey Heart Hot Water Bottle;8;2010-12-01 12:08:00;3.75;18085.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536423
711;536425;22837;Hot Water Bottle Babushka ;8;2010-12-01 12:08:00;4.65;13758.0;United Kingdom;37.2;Low Value;Low Value;2010;2010 | 536425
712;536425;22585;Pack Of 6 Birdy Gift Tags;12;2010-12-01 12:08:00;1.25;13758.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536425
713;536425;79321;Chilli Lights;8;2010-12-01 12:08:00;4.95;13758.0;United Kingdom;39.6;Low Value;Low Value;2010;2010 | 536425
714;536425;22637;Piggy Bank Retrospot ;12;2010-12-01 12:08:00;2.55;13758.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536425
715;536425;21556;Ceramic Strawberry Money Box;6;2010-12-01 12:08:00;2.55;13758.0;United Kingdom;15.299999999999999;Low Value;Low Value;2010;2010 | 536425
716;536425;22646;Ceramic Strawberry Cake Money Bank;12;2010-12-01 12:08:00;1.45;13758.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536425
717;536425;22644;Ceramic Cherry Cake Money Bank;12;2010-12-01 12:08:00;1.45;13758.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536425
718;536425;22645;Ceramic Heart Fairy Cake Money Bank;12;2010-12-01 12:08:00;1.45;13758.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536425
719;536425;22650;Ceramic Pirate Chest Money Bank;12;2010-12-01 12:08:00;1.45;13758.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536425
720;536425;22508;Doorstop Retrospot Heart;8;2010-12-01 12:08:00;3.75;13758.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536425
721;536425;21411;Gingham Heart  Doorstop Red;3;2010-12-01 12:08:00;4.25;13758.0;United Kingdom;12.75;Low Value;Low Value;2010;2010 | 536425
722;536425;22511;Retrospot Babushka Doorstop;4;2010-12-01 12:08:00;3.75;13758.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536425
723;536425;22451;Silk Purse Babushka Red;6;2010-12-01 12:08:00;3.35;13758.0;United Kingdom;20.1;Low Value;Low Value;2010;2010 | 536425
724;536425;22449;Silk Purse Babushka Pink;6;2010-12-01 12:08:00;3.35;13758.0;United Kingdom;20.1;Low Value;Low Value;2010;2010 | 536425
725;536425;22768;Family Photo Frame Cornice;2;2010-12-01 12:08:00;9.95;13758.0;United Kingdom;19.9;Low Value;Low Value;2010;2010 | 536425
726;536425;22829;Sweetheart Wire Wall Tidy;2;2010-12-01 12:08:00;9.95;13758.0;United Kingdom;19.9;Low Value;Low Value;2010;2010 | 536425
727;536425;22961;Jam Making Set Printed;12;2010-12-01 12:08:00;1.45;13758.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536425
728;536437;21154;Red Retrospot Oven Glove ;200;2010-12-01 12:12:00;1.06;13694.0;United Kingdom;212.0;High Value;High Value;2010;2010 | 536437
729;536437;22189;Cream Heart Card Holder;72;2010-12-01 12:12:00;3.39;13694.0;United Kingdom;244.08;High Value;High Value;2010;2010 | 536437
730;536437;17021;Namaste Swagat Incense;600;2010-12-01 12:12:00;0.24;13694.0;United Kingdom;144.0;High Value;High Value;2010;2010 | 536437
731;536437;22059;Ceramic Strawberry Design Mug;48;2010-12-01 12:12:00;1.25;13694.0;United Kingdom;60.0;Low Value;Med Value;2010;2010 | 536437
732;536437;22188;Black Heart Card Holder;36;2010-12-01 12:12:00;3.39;13694.0;United Kingdom;122.04;High Value;High Value;2010;2010 | 536437
733;536437;84678;Classical Rose Small Vase;48;2010-12-01 12:12:00;1.25;13694.0;United Kingdom;60.0;Low Value;Med Value;2010;2010 | 536437
734;536446;85172;Hyacinth Bulb T-Light Candles;32;2010-12-01 12:15:00;0.42;15983.0;United Kingdom;13.44;Low Value;Low Value;2010;2010 | 536446
735;536446;22142;Christmas Craft White Fairy ;2;2010-12-01 12:15:00;1.45;15983.0;United Kingdom;2.9;Low Value;Low Value;2010;2010 | 536446
736;536446;22144;Christmas Craft Little Friends;2;2010-12-01 12:15:00;2.1;15983.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536446
737;536446;21591;Cosy Hour Cigar Box Matches ;6;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536446
738;536446;22480;Red Tea Towel Classic Design;12;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536446
739;536446;22294;Heart Filigree Dove  Small;48;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;60.0;Low Value;Med Value;2010;2010 | 536446
740;536446;21156;Retrospot Childrens Apron;1;2010-12-01 12:15:00;1.95;15983.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536446
741;536446;10133;Colouring Pencils Brown Tube;5;2010-12-01 12:15:00;0.85;15983.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536446
742;536446;72800E;4 Ivory Dinner Candles Silver Flock;6;2010-12-01 12:15:00;2.55;15983.0;United Kingdom;15.299999999999999;Low Value;Low Value;2010;2010 | 536446
743;536446;22294;Heart Filigree Dove  Small;24;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536446
744;536446;84836;Zinc Metal Heart Decoration;12;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536446
745;536446;20774;Green Fern Notebook;2;2010-12-01 12:15:00;1.65;15983.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536446
746;536446;20773;Blue Paisley Notebook;2;2010-12-01 12:15:00;1.65;15983.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536446
747;536446;20777;Chrysanthemum Notebook;2;2010-12-01 12:15:00;1.65;15983.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536446
748;536446;16016;Large Chinese Style Scissor;10;2010-12-01 12:15:00;0.85;15983.0;United Kingdom;8.5;Low Value;Low Value;2010;2010 | 536446
749;536446;16014;Small Chinese Style Scissor;10;2010-12-01 12:15:00;0.42;15983.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536446
750;536446;21890;S/6 Wooden Skittles In Cotton Bag;2;2010-12-01 12:15:00;2.95;15983.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536446
751;536446;21891;Traditional Wooden Skipping Rope;2;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536446
752;536446;22619;Set Of 6 Soldier Skittles;8;2010-12-01 12:15:00;3.75;15983.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536446
753;536446;22620;4 Traditional Spinning Tops;6;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536446
754;536446;84347;Rotating Silver Angels T-Light Hldr;12;2010-12-01 12:15:00;2.55;15983.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536446
755;536446;85169B;Black Love Bird Candle;24;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536446
756;536446;21156;Retrospot Childrens Apron;3;2010-12-01 12:15:00;1.95;15983.0;United Kingdom;5.85;Low Value;Low Value;2010;2010 | 536446
757;536446;21651;Hanging Glass Etched Tealight;6;2010-12-01 12:15:00;1.65;15983.0;United Kingdom;9.899999999999999;Low Value;Low Value;2010;2010 | 536446
758;536446;21651;Hanging Glass Etched Tealight;6;2010-12-01 12:15:00;1.65;15983.0;United Kingdom;9.899999999999999;Low Value;Low Value;2010;2010 | 536446
759;536446;84625C;Blue New Baroque Candlestick Candle;10;2010-12-01 12:15:00;2.95;15983.0;United Kingdom;29.5;Low Value;Low Value;2010;2010 | 536446
760;536446;22618;Cooking Set Retrospot;2;2010-12-01 12:15:00;9.95;15983.0;United Kingdom;19.9;Low Value;Low Value;2010;2010 | 536446
761;536446;21586;Kings Choice Giant Tube Matches;4;2010-12-01 12:15:00;2.55;15983.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536446
762;536446;21587;Cosy Hour Giant Tube Matches;4;2010-12-01 12:15:00;2.55;15983.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536446
763;536446;22152;Place Setting White Star;24;2010-12-01 12:15:00;0.42;15983.0;United Kingdom;10.08;Low Value;Low Value;2010;2010 | 536446
764;536446;85172;Hyacinth Bulb T-Light Candles;16;2010-12-01 12:15:00;0.42;15983.0;United Kingdom;6.72;Low Value;Low Value;2010;2010 | 536446
765;536446;84754;S/15 Silver Glass Baubles In Bag;24;2010-12-01 12:15:00;1.25;15983.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536446
766;536460;22670;French Wc Sign Blue Metal;12;2010-12-01 12:22:00;1.25;14849.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536460
767;536460;21586;Kings Choice Giant Tube Matches;12;2010-12-01 12:22:00;2.55;14849.0;United Kingdom;30.599999999999998;Low Value;Low Value;2010;2010 | 536460
768;536460;84992;72 Sweetheart Fairy Cake Cases;24;2010-12-01 12:22:00;0.55;14849.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536460
769;536460;84879;Assorted Colour Bird Ornament;24;2010-12-01 12:22:00;1.69;14849.0;United Kingdom;40.56;Low Value;Low Value;2010;2010 | 536460
770;536460;84849B;Fairy Soap Soap Holder;12;2010-12-01 12:22:00;1.69;14849.0;United Kingdom;20.28;Low Value;Low Value;2010;2010 | 536460
771;536460;22927;Green Giant Garden Thermometer;2;2010-12-01 12:22:00;5.95;14849.0;United Kingdom;11.9;Low Value;Low Value;2010;2010 | 536460
772;536460;22926;Ivory Giant Garden Thermometer;4;2010-12-01 12:22:00;5.95;14849.0;United Kingdom;23.8;Low Value;Low Value;2010;2010 | 536460
773;536460;22925;Blue Giant Garden Thermometer;2;2010-12-01 12:22:00;5.95;14849.0;United Kingdom;11.9;Low Value;Low Value;2010;2010 | 536460
774;536460;21977;Pack Of 60 Pink Paisley Cake Cases;24;2010-12-01 12:22:00;0.55;14849.0;United Kingdom;13.200000000000001;Low Value;Low Value;2010;2010 | 536460
775;536460;21485;Retrospot Heart Hot Water Bottle;6;2010-12-01 12:22:00;4.95;14849.0;United Kingdom;29.700000000000003;Low Value;Low Value;2010;2010 | 536460
776;536460;21484;Chick Grey Hot Water Bottle;8;2010-12-01 12:22:00;3.45;14849.0;United Kingdom;27.6;Low Value;Low Value;2010;2010 | 536460
777;536460;21259;Victorian Sewing Box Small ;2;2010-12-01 12:22:00;5.95;14849.0;United Kingdom;11.9;Low Value;Low Value;2010;2010 | 536460
778;536460;21257;Victorian Sewing Box Medium;2;2010-12-01 12:22:00;7.95;14849.0;United Kingdom;15.9;Low Value;Low Value;2010;2010 | 536460
779;536460;21121;Set/10 Red Polkadot Party Candles;24;2010-12-01 12:22:00;1.25;14849.0;United Kingdom;30.0;Low Value;Low Value;2010;2010 | 536460
780;536463;82552;Washroom Metal Sign;12;2010-12-01 12:22:00;1.45;14849.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536463
781;536464;90200B;Black Sweetheart Bracelet;2;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;8.5;Low Value;Low Value;2010;2010 | 536464
782;536464;90059B;Diamante Hair Grip Pack/2 Black Dia;2;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536464
783;536464;90185C;Black Diamante Expandable Ring;2;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;8.5;Low Value;Low Value;2010;2010 | 536464
784;536464;90059E;Diamante Hair Grip Pack/2 Ruby;3;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536464
785;536464;90059C;Diamante Hair Grip Pack/2 Montana;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
786;536464;90200C;Blue Sweetheart Bracelet;1;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536464
787;536464;90200D;Pink Sweetheart Bracelet;3;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;12.75;Low Value;Low Value;2010;2010 | 536464
788;536464;90200A;Purple Sweetheart Bracelet;1;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536464
789;536464;22386;Jumbo Bag Pink Polkadot;1;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536464
790;536464;85099B;Jumbo Bag Red Retrospot;1;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536464
791;536464;84879;Assorted Colour Bird Ornament;8;2010-12-01 12:23:00;1.69;17968.0;United Kingdom;13.52;Low Value;Low Value;2010;2010 | 536464
792;536464;22086;Paper Chain Kit 50'S Christmas ;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
793;536464;22737;Ribbon Reel Christmas Present ;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
794;536464;21260;First Aid Tin;1;2010-12-01 12:23:00;3.25;17968.0;United Kingdom;3.25;Low Value;Low Value;2010;2010 | 536464
795;536464;22744;Make Your Own Monsoon Card Kit;2;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536464
796;536464;21985;Pack Of 12 Hearts Design Tissues ;1;2010-12-01 12:23:00;0.29;17968.0;United Kingdom;0.29;Low Value;Low Value;2010;2010 | 536464
797;536464;21980;Pack Of 12 Red Retrospot Tissues ;1;2010-12-01 12:23:00;0.29;17968.0;United Kingdom;0.29;Low Value;Low Value;2010;2010 | 536464
798;536464;22988;Soldiers Egg Cup ;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
799;536464;22297;Heart Ivory Trellis Small;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
800;536464;22294;Heart Filigree Dove  Small;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
801;536464;22295;Heart Filigree Dove Large;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
802;536464;22813;Pack 3 Boxes Bird Pannetone ;2;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;3.9;Low Value;Low Value;2010;2010 | 536464
803;536464;22812;Pack 3 Boxes Christmas Pannetone;6;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;11.7;Low Value;Low Value;2010;2010 | 536464
804;536464;22197;Small Popcorn Holder;5;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536464
805;536464;21977;Pack Of 60 Pink Paisley Cake Cases;1;2010-12-01 12:23:00;0.55;17968.0;United Kingdom;0.55;Low Value;Low Value;2010;2010 | 536464
806;536464;22619;Set Of 6 Soldier Skittles;1;2010-12-01 12:23:00;3.75;17968.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536464
807;536464;16258A;Swirly Circular Rubbers In Bag;1;2010-12-01 12:23:00;0.42;17968.0;United Kingdom;0.42;Low Value;Low Value;2010;2010 | 536464
808;536464;21992;Vintage Paisley Stationery Set;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
809;536464;22910;Paper Chain Kit Vintage Christmas;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
810;536464;21124;Set/10 Blue Polkadot Party Candles;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
811;536464;22735;Ribbon Reel Socks And Mittens;2;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536464
812;536464;22952;60 Cake Cases Vintage Christmas;2;2010-12-01 12:23:00;0.55;17968.0;United Kingdom;1.1;Low Value;Low Value;2010;2010 | 536464
813;536464;22945;Christmas Metal Tags Assorted ;6;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536464
814;536464;21816;Christmas Tree T-Light Holder;2;2010-12-01 12:23:00;1.45;17968.0;United Kingdom;2.9;Low Value;Low Value;2010;2010 | 536464
815;536464;21815;Star  T-Light Holder ;4;2010-12-01 12:23:00;1.45;17968.0;United Kingdom;5.8;Low Value;Low Value;2010;2010 | 536464
816;536464;21814;Heart T-Light Holder ;2;2010-12-01 12:23:00;1.45;17968.0;United Kingdom;2.9;Low Value;Low Value;2010;2010 | 536464
817;536464;10125;Mini Funky Design Tapes;2;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;1.7;Low Value;Low Value;2010;2010 | 536464
818;536464;22810;Set Of 6 T-Lights Snowmen;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
819;536464;22573;Star Wooden Christmas Decoration;1;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536464
820;536464;22577;Wooden Heart Christmas Scandinavian;1;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536464
821;536464;22603;Christmas Retrospot Tree Wood;2;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;1.7;Low Value;Low Value;2010;2010 | 536464
822;536464;22809;Set Of 6 T-Lights Santa;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
823;536464;20878;Set/9 Christmas T-Lights Scented ;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
824;536464;20866;Blue Rose Fabric Mirror;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
825;536464;85095;Three Canvas Luggage Tags;1;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536464
826;536464;22333;Retrospot Party Bag + Sticker Set;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
827;536464;22557;Plasters In Tin Vintage Paisley ;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
828;536464;21584;Retrospot Small Tube Matches;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
829;536464;22866;Hand Warmer Scotty Dog Design;1;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536464
830;536464;22731;3D Christmas Stamps Stickers ;2;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536464
831;536464;22866;Hand Warmer Scotty Dog Design;1;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536464
832;536464;22866;Hand Warmer Scotty Dog Design;3;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536464
833;536464;22558;Clothes Pegs Retrospot Pack 24 ;2;2010-12-01 12:23:00;1.49;17968.0;United Kingdom;2.98;Low Value;Low Value;2010;2010 | 536464
834;536464;22956;36 Foil Heart Cake Cases;1;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536464
835;536464;22945;Christmas Metal Tags Assorted ;6;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536464
836;536464;22582;Pack Of 6 Sweetie Gift Boxes;1;2010-12-01 12:23:00;2.55;17968.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536464
837;536464;21212;Pack Of 72 Retrospot Cake Cases;1;2010-12-01 12:23:00;0.55;17968.0;United Kingdom;0.55;Low Value;Low Value;2010;2010 | 536464
838;536464;21212;Pack Of 72 Retrospot Cake Cases;2;2010-12-01 12:23:00;0.55;17968.0;United Kingdom;1.1;Low Value;Low Value;2010;2010 | 536464
839;536464;22585;Pack Of 6 Birdy Gift Tags;3;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536464
840;536464;21121;Set/10 Red Polkadot Party Candles;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
841;536464;21122;Set/10 Pink Polkadot Party Candles;1;2010-12-01 12:23:00;1.25;17968.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536464
842;536464;22759;Set Of 3 Notebooks In Parcel;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
843;536464;21815;Star  T-Light Holder ;1;2010-12-01 12:23:00;1.45;17968.0;United Kingdom;1.45;Low Value;Low Value;2010;2010 | 536464
844;536464;85231B;Cinammon Set Of 9 T-Lights;3;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536464
845;536464;85231G;Orange Scented Set/9 T-Lights;5;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536464
846;536464;22082;Ribbon Reel Stripes Design ;5;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536464
847;536464;22500;Set Of 2 Tins Jardin De Provence;2;2010-12-01 12:23:00;4.95;17968.0;United Kingdom;9.9;Low Value;Low Value;2010;2010 | 536464
848;536464;22742;Make Your Own Playtime Card Kit;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
849;536464;21329;Dinosaurs  Writing Set ;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
850;536464;21328;Balloons  Writing Set ;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
851;536464;21327;Skulls Writing Set ;1;2010-12-01 12:23:00;1.65;17968.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536464
852;536464;21992;Vintage Paisley Stationery Set;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
853;536464;21738;Cosy Slipper Shoes Small  Red ;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
854;536464;48173C;Doormat Black Flock ;1;2010-12-01 12:23:00;7.95;17968.0;United Kingdom;7.95;Low Value;Low Value;2010;2010 | 536464
855;536464;85099C;Jumbo  Bag Baroque Black White;1;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536464
856;536464;22960;Jam Making Set With Jars;1;2010-12-01 12:23:00;4.25;17968.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536464
857;536464;85231G;Orange Scented Set/9 T-Lights;1;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536464
858;536464;85231B;Cinammon Set Of 9 T-Lights;2;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;1.7;Low Value;Low Value;2010;2010 | 536464
859;536464;22866;Hand Warmer Scotty Dog Design;1;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536464
860;536464;72818;Christmas Decoupage Candle;1;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536464
861;536464;21814;Heart T-Light Holder ;8;2010-12-01 12:23:00;1.45;17968.0;United Kingdom;11.6;Low Value;Low Value;2010;2010 | 536464
862;536464;22441;Grow Your Own Basil In Enamel Mug;1;2010-12-01 12:23:00;2.1;17968.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536464
863;536464;22312;Office Mug Warmer Polkadot;1;2010-12-01 12:23:00;2.95;17968.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536464
864;536464;22197;Small Popcorn Holder;6;2010-12-01 12:23:00;0.85;17968.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536464
865;536464;22663;Jumbo Bag Dolly Girl Design;1;2010-12-01 12:23:00;1.95;17968.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536464
866;536466;22960;Jam Making Set With Jars;6;2010-12-01 12:23:00;4.25;14849.0;United Kingdom;25.5;Low Value;Low Value;2010;2010 | 536466
867;536466;22961;Jam Making Set Printed;12;2010-12-01 12:23:00;1.45;14849.0;United Kingdom;17.4;Low Value;Low Value;2010;2010 | 536466
868;536477;21314;Small Glass Heart Trinket Pot;48;2010-12-01 12:27:00;1.85;16210.0;United Kingdom;88.80000000000001;High Value;Med Value;2010;2010 | 536477
869;536477;84029E;Red Woolly Hottie White Heart.;24;2010-12-01 12:27:00;3.39;16210.0;United Kingdom;81.36;High Value;Med Value;2010;2010 | 536477
870;536477;21137;Black Record Cover Frame;480;2010-12-01 12:27:00;3.39;16210.0;United Kingdom;1627.2;High Value;High Value;2010;2010 | 536477
871;536477;22041;"Record Frame 7"" Single Size ";48;2010-12-01 12:27:00;2.1;16210.0;United Kingdom;100.80000000000001;High Value;Med Value;2010;2010 | 536477
872;536477;20979;36 Pencils Tube Red Retrospot;16;2010-12-01 12:27:00;1.25;16210.0;United Kingdom;20.0;Low Value;Low Value;2010;2010 | 536477
